utility_name,timestamp,load
Utility 3,05/27/2024 12:00,12315.18
Utility 3,05/27/2024 13:00,12417.15
Utility 3,05/27/2024 14:00,12291.41
Utility 3,05/27/2024 15:00,12384.86
Utility 3,05/27/2024 16:00,12986.17
Utility 3,05/27/2024 17:00,13812.51
Utility 3,05/27/2024 18:00,14452.83
Utility 3,05/27/2024 19:00,14586.58
Utility 3,05/27/2024 20:00,14493.94
Utility 3,05/27/2024 21:00,14316.52
Utility 3,05/27/2024 22:00,13633.68
Utility 3,05/27/2024 23:00,12564.39
Utility 3,05/28/2024 00:00,11676.79
Utility 3,05/28/2024 01:00,11557.61
Utility 3,05/28/2024 02:00,11307.94
Utility 3,05/28/2024 03:00,11269.26
Utility 3,05/28/2024 04:00,11237.57
Utility 3,05/28/2024 05:00,11459.77
Utility 3,05/28/2024 06:00,11738.32
Utility 3,05/28/2024 07:00,12325.7
Utility 3,05/28/2024 08:00,12996.25
Utility 3,05/28/2024 09:00,12998.27
Utility 3,05/28/2024 10:00,12780.18
Utility 3,05/28/2024 11:00,12585.8
Utility 3,05/28/2024 12:00,12478.8
Utility 3,05/28/2024 13:00,12657.69
Utility 3,05/28/2024 14:00,12885.36
Utility 3,05/28/2024 15:00,13129.0
Utility 3,05/28/2024 16:00,13662.39
Utility 3,05/28/2024 17:00,14546.71
Utility 3,05/28/2024 18:00,15594.16
Utility 3,05/28/2024 19:00,16167.18
Utility 3,05/28/2024 20:00,16080.86
Utility 3,05/28/2024 21:00,15803.74
Utility 3,05/28/2024 22:00,14935.58
Utility 3,05/28/2024 23:00,13521.66
Utility 3,05/29/2024 00:00,12237.47
Utility 3,05/29/2024 01:00,11567.81
Utility 3,05/29/2024 02:00,11188.4
Utility 3,05/29/2024 03:00,10788.58
Utility 3,05/29/2024 04:00,10584.21
Utility 3,05/29/2024 05:00,10674.29
Utility 3,05/29/2024 06:00,10824.71
Utility 3,05/29/2024 07:00,11485.18
Utility 3,05/29/2024 08:00,11788.01
Utility 3,05/29/2024 09:00,11362.45
Utility 3,05/29/2024 10:00,10905.13
Utility 3,05/29/2024 11:00,11096.85
Utility 3,05/29/2024 12:00,11459.07
Utility 3,05/29/2024 13:00,11678.77
Utility 3,05/29/2024 14:00,11831.37
Utility 3,05/29/2024 15:00,11981.87
Utility 3,05/29/2024 16:00,12151.7
Utility 3,05/29/2024 17:00,12912.06
Utility 3,05/29/2024 18:00,14075.98
Utility 3,05/29/2024 19:00,14840.11
Utility 3,05/29/2024 20:00,14975.41
Utility 3,05/29/2024 21:00,14857.83
Utility 3,05/29/2024 22:00,14187.42
Utility 3,05/29/2024 23:00,12910.85
Utility 3,05/30/2024 00:00,11727.24
Utility 3,05/30/2024 01:00,11421.47
Utility 3,05/30/2024 02:00,11151.59
Utility 3,05/30/2024 03:00,10876.64
Utility 3,05/30/2024 04:00,10706.02
Utility 3,05/30/2024 05:00,10824.3
Utility 3,05/30/2024 06:00,11048.12
Utility 3,05/30/2024 07:00,11798.42
Utility 3,05/30/2024 08:00,12275.86
Utility 3,05/30/2024 09:00,12387.84
Utility 3,05/30/2024 10:00,12104.5
Utility 3,05/30/2024 11:00,11759.88
Utility 3,05/30/2024 12:00,11475.72
Utility 3,05/30/2024 13:00,11277.46
Utility 3,05/30/2024 14:00,11177.58
Utility 3,05/30/2024 15:00,11020.75
Utility 3,05/30/2024 16:00,10905.12
Utility 3,05/30/2024 17:00,11256.15
Utility 3,05/30/2024 18:00,12046.22
Utility 3,05/30/2024 19:00,12772.94
Utility 3,05/30/2024 20:00,13165.03
Utility 3,05/30/2024 21:00,13246.98
Utility 3,05/30/2024 22:00,12744.04
Utility 3,05/30/2024 23:00,11679.49
Utility 3,05/31/2024 00:00,10890.52
Utility 3,05/31/2024 01:00,10336.83
Utility 3,05/31/2024 02:00,10123.37
Utility 3,05/31/2024 03:00,10017.64
Utility 3,05/31/2024 04:00,10134.82
Utility 3,05/31/2024 05:00,10372.83
Utility 3,05/31/2024 06:00,10312.45
Utility 3,05/31/2024 07:00,10600.95
Utility 3,05/31/2024 08:00,10676.38
Utility 3,05/31/2024 09:00,9979.04
Utility 3,05/31/2024 10:00,9504.43
Utility 3,05/31/2024 11:00,9190.24
Utility 3,05/31/2024 12:00,9267.48
Utility 3,05/31/2024 13:00,9590.58
Utility 3,05/31/2024 14:00,9742.35
Utility 3,05/31/2024 15:00,9833.84
Utility 3,05/31/2024 16:00,10636.28
Utility 3,05/31/2024 17:00,11488.09
Utility 3,05/31/2024 18:00,12401.12
Utility 3,05/31/2024 19:00,13095.8
Utility 3,05/31/2024 20:00,13344.5
Utility 3,05/31/2024 21:00,13269.36
Utility 3,05/31/2024 22:00,12804.21
Utility 3,05/31/2024 23:00,11848.82
Utility 3,06/01/2024 00:00,10836.97
Utility 3,06/01/2024 01:00,10047.57
Utility 3,06/01/2024 02:00,9723.37
Utility 3,06/01/2024 03:00,9418.92
Utility 3,06/01/2024 04:00,9240.48
Utility 3,06/01/2024 05:00,9232.38
Utility 3,06/01/2024 06:00,9318.51
Utility 3,06/01/2024 07:00,9449.26
Utility 3,06/01/2024 08:00,9323.76
Utility 3,06/01/2024 09:00,9142.43
Utility 3,06/01/2024 10:00,8811.1
Utility 3,06/01/2024 11:00,8527.02
Utility 3,06/01/2024 12:00,8560.31
Utility 3,06/01/2024 13:00,8685.38
Utility 3,06/01/2024 14:00,8708.99
Utility 3,06/01/2024 15:00,8911.67
Utility 3,06/01/2024 16:00,9852.76
Utility 3,06/01/2024 17:00,11375.52
Utility 3,06/01/2024 18:00,12639.85
Utility 3,06/01/2024 19:00,13699.85
Utility 3,06/01/2024 20:00,13853.92
Utility 3,06/01/2024 21:00,13653.54
Utility 3,06/01/2024 22:00,13108.85
Utility 3,06/01/2024 23:00,12136.2
Utility 3,06/02/2024 00:00,11123.6
Utility 3,06/02/2024 01:00,10313.33
Utility 3,06/02/2024 02:00,10046.72
Utility 3,06/02/2024 03:00,9683.92
Utility 3,06/02/2024 04:00,9456.96
Utility 3,06/02/2024 05:00,9381.89
Utility 3,06/02/2024 06:00,9322.15
Utility 3,06/02/2024 07:00,9340.77
Utility 3,06/02/2024 08:00,8819.1
Utility 3,06/02/2024 09:00,8749.99
Utility 3,06/02/2024 10:00,8432.94
Utility 3,06/02/2024 11:00,8605.72
Utility 3,06/02/2024 12:00,8947.64
Utility 3,06/02/2024 13:00,9581.99
Utility 3,06/02/2024 14:00,10113.12
Utility 3,06/02/2024 15:00,10875.52
Utility 3,06/02/2024 16:00,11311.77
Utility 3,06/02/2024 17:00,12488.93
Utility 3,06/02/2024 18:00,14116.29
Utility 3,06/02/2024 19:00,15106.0
Utility 3,06/02/2024 20:00,15204.38
Utility 3,06/02/2024 21:00,15152.88
Utility 3,06/02/2024 22:00,14537.61
Utility 3,06/02/2024 23:00,13303.74
Utility 3,06/03/2024 00:00,12064.8
Utility 3,06/03/2024 01:00,11535.06
Utility 3,06/03/2024 02:00,11212.22
Utility 3,06/03/2024 03:00,10879.59
Utility 3,06/03/2024 04:00,10733.99
Utility 3,06/03/2024 05:00,10904.91
Utility 3,06/03/2024 06:00,11263.23
Utility 3,06/03/2024 07:00,11888.47
Utility 3,06/03/2024 08:00,12513.28
Utility 3,06/03/2024 09:00,12607.47
Utility 3,06/03/2024 10:00,12104.15
Utility 3,06/03/2024 11:00,11904.55
Utility 3,06/03/2024 12:00,11894.34
Utility 3,06/03/2024 13:00,12058.59
Utility 3,06/03/2024 14:00,12322.68
Utility 3,06/03/2024 15:00,12969.62
Utility 3,06/03/2024 16:00,13675.46
Utility 3,06/03/2024 17:00,14837.39
Utility 3,06/03/2024 18:00,16009.12
Utility 3,06/03/2024 19:00,16703.14
Utility 3,06/03/2024 20:00,16621.27
Utility 3,06/03/2024 21:00,16164.16
Utility 3,06/03/2024 22:00,15290.39
Utility 3,06/03/2024 23:00,13829.41
Utility 3,06/04/2024 00:00,12466.62
Utility 3,06/04/2024 01:00,11871.84
Utility 3,06/04/2024 02:00,11494.48
Utility 3,06/04/2024 03:00,11314.68
Utility 3,06/04/2024 04:00,11065.1
Utility 3,06/04/2024 05:00,11155.68
Utility 3,06/04/2024 06:00,11041.58
Utility 3,06/04/2024 07:00,11917.2
Utility 3,06/04/2024 08:00,11944.89
Utility 3,06/04/2024 09:00,11471.56
Utility 3,06/04/2024 10:00,11007.9
Utility 3,06/04/2024 11:00,10728.2
Utility 3,06/04/2024 12:00,11109.18
Utility 3,06/04/2024 13:00,11540.13
Utility 3,06/04/2024 14:00,12066.34
Utility 3,06/04/2024 15:00,12608.99
Utility 3,06/04/2024 16:00,13442.16
Utility 3,06/04/2024 17:00,14444.3
Utility 3,06/04/2024 18:00,15449.1
Utility 3,06/04/2024 19:00,16049.7
Utility 3,06/04/2024 20:00,15919.29
Utility 3,06/04/2024 21:00,15650.84
Utility 3,06/04/2024 22:00,14901.09
Utility 3,06/04/2024 23:00,13562.27
Utility 3,06/05/2024 00:00,12303.54
Utility 3,06/05/2024 01:00,11689.17
Utility 3,06/05/2024 02:00,11525.92
Utility 3,06/05/2024 03:00,11284.49
Utility 3,06/05/2024 04:00,11076.16
Utility 3,06/05/2024 05:00,11211.61
Utility 3,06/05/2024 06:00,11347.92
Utility 3,06/05/2024 07:00,11825.36
Utility 3,06/05/2024 08:00,12408.42
Utility 3,06/05/2024 09:00,12348.41
Utility 3,06/05/2024 10:00,12079.2
Utility 3,06/05/2024 11:00,11939.37
Utility 3,06/05/2024 12:00,12413.65
Utility 3,06/05/2024 13:00,12707.44
Utility 3,06/05/2024 14:00,13019.83
Utility 3,06/05/2024 15:00,13784.03
Utility 3,06/05/2024 16:00,14656.57
Utility 3,06/05/2024 17:00,15665.53
Utility 3,06/05/2024 18:00,16629.66
Utility 3,06/05/2024 19:00,16959.38
Utility 3,06/05/2024 20:00,16992.68
Utility 3,06/05/2024 21:00,16801.71
Utility 3,06/05/2024 22:00,16076.82
Utility 3,06/05/2024 23:00,14702.74
Utility 3,06/06/2024 00:00,13387.9
Utility 3,06/06/2024 01:00,12762.72
Utility 3,06/06/2024 02:00,12667.34
Utility 3,06/06/2024 03:00,12645.84
Utility 3,06/06/2024 04:00,12487.39
Utility 3,06/06/2024 05:00,12524.46
Utility 3,06/06/2024 06:00,12794.62
Utility 3,06/06/2024 07:00,13306.3
Utility 3,06/06/2024 08:00,14068.9
Utility 3,06/06/2024 09:00,14472.21
Utility 3,06/06/2024 10:00,14659.0
Utility 3,06/06/2024 11:00,14836.74
Utility 3,06/06/2024 12:00,14826.84
Utility 3,06/06/2024 13:00,14664.04
Utility 3,06/06/2024 14:00,14650.79
Utility 3,06/06/2024 15:00,14655.02
Utility 3,06/06/2024 16:00,15003.76
Utility 3,06/06/2024 17:00,15633.02
Utility 3,06/06/2024 18:00,16262.1
Utility 3,06/06/2024 19:00,16319.92
Utility 3,06/06/2024 20:00,16085.32
Utility 3,06/06/2024 21:00,15857.81
Utility 3,06/06/2024 22:00,15157.96
Utility 3,06/06/2024 23:00,13975.09
Utility 3,06/07/2024 00:00,12788.6
Utility 3,06/07/2024 01:00,12155.36
Utility 3,06/07/2024 02:00,11784.67
Utility 3,06/07/2024 03:00,11470.27
Utility 3,06/07/2024 04:00,11279.66
Utility 3,06/07/2024 05:00,11380.08
Utility 3,06/07/2024 06:00,11855.86
Utility 3,06/07/2024 07:00,12215.29
Utility 3,06/07/2024 08:00,12812.36
Utility 3,06/07/2024 09:00,13035.3
Utility 3,06/07/2024 10:00,12987.88
Utility 3,06/07/2024 11:00,12703.66
Utility 3,06/07/2024 12:00,12685.08
Utility 3,06/07/2024 13:00,12848.32
Utility 3,06/07/2024 14:00,13462.05
Utility 3,06/07/2024 15:00,13953.3
Utility 3,06/07/2024 16:00,14463.7
Utility 3,06/07/2024 17:00,15468.54
Utility 3,06/07/2024 18:00,16061.92
Utility 3,06/07/2024 19:00,16040.98
Utility 3,06/07/2024 20:00,15750.74
Utility 3,06/07/2024 21:00,15358.58
Utility 3,06/07/2024 22:00,14642.97
Utility 3,06/07/2024 23:00,13521.68
Utility 3,06/08/2024 00:00,12501.96
Utility 3,06/08/2024 01:00,11635.48
Utility 3,06/08/2024 02:00,10905.34
Utility 3,06/08/2024 03:00,10435.79
Utility 3,06/08/2024 04:00,10464.58
Utility 3,06/08/2024 05:00,10622.81
Utility 3,06/08/2024 06:00,10631.91
Utility 3,06/08/2024 07:00,10840.18
Utility 3,06/08/2024 08:00,10862.3
Utility 3,06/08/2024 09:00,10463.97
Utility 3,06/08/2024 10:00,10026.79
Utility 3,06/08/2024 11:00,10208.88
Utility 3,06/08/2024 12:00,10420.0
Utility 3,06/08/2024 13:00,10703.67
Utility 3,06/08/2024 14:00,10878.45
Utility 3,06/08/2024 15:00,10956.71
Utility 3,06/08/2024 16:00,11037.18
Utility 3,06/08/2024 17:00,11707.09
Utility 3,06/08/2024 18:00,12505.59
Utility 3,06/08/2024 19:00,13516.31
Utility 3,06/08/2024 20:00,13713.82
Utility 3,06/08/2024 21:00,13431.84
Utility 3,06/08/2024 22:00,13071.98
Utility 3,06/08/2024 23:00,12269.96
Utility 3,06/09/2024 00:00,11498.53
Utility 3,06/09/2024 01:00,10910.32
Utility 3,06/09/2024 02:00,10696.53
Utility 3,06/09/2024 03:00,10383.97
Utility 3,06/09/2024 04:00,10172.85
Utility 3,06/09/2024 05:00,10095.17
Utility 3,06/09/2024 06:00,10095.05
Utility 3,06/09/2024 07:00,10251.52
Utility 3,06/09/2024 08:00,10596.59
Utility 3,06/09/2024 09:00,11312.67
Utility 3,06/09/2024 10:00,11719.42
Utility 3,06/09/2024 11:00,12071.61
Utility 3,06/09/2024 12:00,12246.28
Utility 3,06/09/2024 13:00,12041.6
Utility 3,06/09/2024 14:00,11195.38
Utility 3,06/09/2024 15:00,10117.86
Utility 3,06/09/2024 16:00,9869.03
Utility 3,06/09/2024 17:00,10462.83
Utility 3,06/09/2024 18:00,11849.52
Utility 3,06/09/2024 19:00,12969.04
Utility 3,06/09/2024 20:00,13342.68
Utility 3,06/09/2024 21:00,13273.41
Utility 3,06/09/2024 22:00,12813.66
Utility 3,06/09/2024 23:00,11782.59
Utility 3,06/10/2024 00:00,10764.01
Utility 3,06/10/2024 01:00,10304.68
Utility 3,06/10/2024 02:00,10145.68
Utility 3,06/10/2024 03:00,9943.65
Utility 3,06/10/2024 04:00,9865.15
Utility 3,06/10/2024 05:00,9940.11
Utility 3,06/10/2024 06:00,10000.77
Utility 3,06/10/2024 07:00,10967.97
Utility 3,06/10/2024 08:00,11241.89
Utility 3,06/10/2024 09:00,10771.96
Utility 3,06/10/2024 10:00,10343.34
Utility 3,06/10/2024 11:00,10172.14
Utility 3,06/10/2024 12:00,10412.61
Utility 3,06/10/2024 13:00,10953.27
Utility 3,06/10/2024 14:00,11450.57
Utility 3,06/10/2024 15:00,11872.99
Utility 3,06/10/2024 16:00,12342.35
Utility 3,06/10/2024 17:00,13103.9
Utility 3,06/10/2024 18:00,13879.46
Utility 3,06/10/2024 19:00,14297.6
Utility 3,06/10/2024 20:00,14423.51
Utility 3,06/10/2024 21:00,14221.95
Utility 3,06/10/2024 22:00,13631.17
Utility 3,06/10/2024 23:00,12441.7
Utility 3,06/11/2024 00:00,11255.67
Utility 3,06/11/2024 01:00,10986.19
Utility 3,06/11/2024 02:00,10588.02
Utility 3,06/11/2024 03:00,10265.54
Utility 3,06/11/2024 04:00,10119.88
Utility 3,06/11/2024 05:00,10286.42
Utility 3,06/11/2024 06:00,10324.63
Utility 3,06/11/2024 07:00,11109.94
Utility 3,06/11/2024 08:00,11404.27
Utility 3,06/11/2024 09:00,11001.19
Utility 3,06/11/2024 10:00,10707.66
Utility 3,06/11/2024 11:00,11190.08
Utility 3,06/11/2024 12:00,11565.01
Utility 3,06/11/2024 13:00,11726.01
Utility 3,06/11/2024 14:00,11930.43
Utility 3,06/11/2024 15:00,12005.54
Utility 3,06/11/2024 16:00,12200.37
Utility 3,06/11/2024 17:00,12804.39
Utility 3,06/11/2024 18:00,13517.48
Utility 3,06/11/2024 19:00,14105.95
Utility 3,06/11/2024 20:00,14330.66
Utility 3,06/11/2024 21:00,14273.27
Utility 3,06/11/2024 22:00,13768.1
Utility 3,06/11/2024 23:00,12622.36
Utility 3,06/12/2024 00:00,11527.31
Utility 3,06/12/2024 01:00,11030.26
Utility 3,06/12/2024 02:00,10748.33
Utility 3,06/12/2024 03:00,10513.93
Utility 3,06/12/2024 04:00,10399.73
Utility 3,06/12/2024 05:00,10557.43
Utility 3,06/12/2024 06:00,10829.17
Utility 3,06/12/2024 07:00,11350.36
Utility 3,06/12/2024 08:00,11787.89
Utility 3,06/12/2024 09:00,11499.88
Utility 3,06/12/2024 10:00,11111.58
Utility 3,06/12/2024 11:00,11472.41
Utility 3,06/12/2024 12:00,11960.98
Utility 3,06/12/2024 13:00,12143.88
Utility 3,06/12/2024 14:00,12330.42
Utility 3,06/12/2024 15:00,12399.34
Utility 3,06/12/2024 16:00,12938.56
Utility 3,06/12/2024 17:00,13585.28
Utility 3,06/12/2024 18:00,14439.3
Utility 3,06/12/2024 19:00,15053.51
Utility 3,06/12/2024 20:00,15229.46
Utility 3,06/12/2024 21:00,15111.72
Utility 3,06/12/2024 22:00,14516.92
Utility 3,06/12/2024 23:00,13316.18
Utility 3,06/13/2024 00:00,12120.22
Utility 3,06/13/2024 01:00,11505.96
Utility 3,06/13/2024 02:00,11180.96
Utility 3,06/13/2024 03:00,10789.69
Utility 3,06/13/2024 04:00,10572.36
Utility 3,06/13/2024 05:00,10671.34
Utility 3,06/13/2024 06:00,10754.44
Utility 3,06/13/2024 07:00,11400.88
Utility 3,06/13/2024 08:00,11758.83
Utility 3,06/13/2024 09:00,11422.44
Utility 3,06/13/2024 10:00,10975.82
Utility 3,06/13/2024 11:00,10941.78
Utility 3,06/13/2024 12:00,11200.14
Utility 3,06/13/2024 13:00,11629.16
Utility 3,06/13/2024 14:00,12208.71
Utility 3,06/13/2024 15:00,12926.03
Utility 3,06/13/2024 16:00,13927.82
Utility 3,06/13/2024 17:00,15179.9
Utility 3,06/13/2024 18:00,16426.09
Utility 3,06/13/2024 19:00,17023.72
Utility 3,06/13/2024 20:00,17087.52
Utility 3,06/13/2024 21:00,16718.69
Utility 3,06/13/2024 22:00,16068.88
Utility 3,06/13/2024 23:00,14715.23
Utility 3,06/14/2024 00:00,13334.99
Utility 3,06/14/2024 01:00,12591.97
Utility 3,06/14/2024 02:00,11921.16
Utility 3,06/14/2024 03:00,11778.27
Utility 3,06/14/2024 04:00,11505.15
Utility 3,06/14/2024 05:00,11592.74
Utility 3,06/14/2024 06:00,12015.38
Utility 3,06/14/2024 07:00,12592.88
Utility 3,06/14/2024 08:00,12924.37
Utility 3,06/14/2024 09:00,13187.91
Utility 3,06/14/2024 10:00,13418.67
Utility 3,06/14/2024 11:00,13944.72
Utility 3,06/14/2024 12:00,14567.09
Utility 3,06/14/2024 13:00,15019.45
Utility 3,06/14/2024 14:00,15155.51
Utility 3,06/14/2024 15:00,15163.56
Utility 3,06/14/2024 16:00,15546.89
Utility 3,06/14/2024 17:00,16176.72
Utility 3,06/14/2024 18:00,16453.55
Utility 3,06/14/2024 19:00,16305.03
Utility 3,06/14/2024 20:00,16065.09
Utility 3,06/14/2024 21:00,15785.33
Utility 3,06/14/2024 22:00,15132.39
Utility 3,06/14/2024 23:00,14139.74
Utility 3,06/15/2024 00:00,13052.13
Utility 3,06/15/2024 01:00,12151.52
Utility 3,06/15/2024 02:00,11464.99
Utility 3,06/15/2024 03:00,10997.29
Utility 3,06/15/2024 04:00,11096.53
Utility 3,06/15/2024 05:00,11102.06
Utility 3,06/15/2024 06:00,11078.9
Utility 3,06/15/2024 07:00,11197.06
Utility 3,06/15/2024 08:00,10921.35
Utility 3,06/15/2024 09:00,11034.39
Utility 3,06/15/2024 10:00,10487.07
Utility 3,06/15/2024 11:00,10143.42
Utility 3,06/15/2024 12:00,10345.58
Utility 3,06/15/2024 13:00,10287.24
Utility 3,06/15/2024 14:00,9849.15
Utility 3,06/15/2024 15:00,10021.95
Utility 3,06/15/2024 16:00,10716.27
Utility 3,06/15/2024 17:00,11635.84
Utility 3,06/15/2024 18:00,12975.53
Utility 3,06/15/2024 19:00,13962.84
Utility 3,06/15/2024 20:00,14154.3
Utility 3,06/15/2024 21:00,13834.08
Utility 3,06/15/2024 22:00,13376.78
Utility 3,06/15/2024 23:00,12473.52
Utility 3,06/16/2024 00:00,11702.22
Utility 3,06/16/2024 01:00,10856.76
Utility 3,06/16/2024 02:00,10481.96
Utility 3,06/16/2024 03:00,10416.7
Utility 3,06/16/2024 04:00,10160.39
Utility 3,06/16/2024 05:00,10066.37
Utility 3,06/16/2024 06:00,9996.68
Utility 3,06/16/2024 07:00,9984.18
Utility 3,06/16/2024 08:00,9772.35
Utility 3,06/16/2024 09:00,9358.37
Utility 3,06/16/2024 10:00,8912.81
Utility 3,06/16/2024 11:00,8361.84
Utility 3,06/16/2024 12:00,8366.78
Utility 3,06/16/2024 13:00,8492.7
Utility 3,06/16/2024 14:00,8729.06
Utility 3,06/16/2024 15:00,9217.72
Utility 3,06/16/2024 16:00,9648.18
Utility 3,06/16/2024 17:00,11011.8
Utility 3,06/16/2024 18:00,12399.02
Utility 3,06/16/2024 19:00,13197.49
Utility 3,06/16/2024 20:00,13521.14
Utility 3,06/16/2024 21:00,13640.57
Utility 3,06/16/2024 22:00,13283.71
Utility 3,06/16/2024 23:00,12265.36
Utility 3,06/17/2024 00:00,11239.92
Utility 3,06/17/2024 01:00,10509.64
Utility 3,06/17/2024 02:00,10542.66
Utility 3,06/17/2024 03:00,10592.5
Utility 3,06/17/2024 04:00,10536.85
Utility 3,06/17/2024 05:00,10677.85
Utility 3,06/17/2024 06:00,10512.14
Utility 3,06/17/2024 07:00,11264.0
Utility 3,06/17/2024 08:00,11820.82
Utility 3,06/17/2024 09:00,11771.31
Utility 3,06/17/2024 10:00,11569.14
Utility 3,06/17/2024 11:00,11560.1
Utility 3,06/17/2024 12:00,11675.14
Utility 3,06/17/2024 13:00,12303.51
Utility 3,06/17/2024 14:00,13212.44
Utility 3,06/17/2024 15:00,14065.97
Utility 3,06/17/2024 16:00,15010.62
Utility 3,06/17/2024 17:00,15872.31
Utility 3,06/17/2024 18:00,16580.8
Utility 3,06/17/2024 19:00,17077.02
Utility 3,06/17/2024 20:00,17182.21
Utility 3,06/17/2024 21:00,16870.25
Utility 3,06/17/2024 22:00,16196.6
Utility 3,06/17/2024 23:00,14985.61
Utility 3,06/18/2024 00:00,14082.71
Utility 3,06/18/2024 01:00,13540.9
Utility 3,06/18/2024 02:00,13372.56
Utility 3,06/18/2024 03:00,12984.02
Utility 3,06/18/2024 04:00,12736.6
Utility 3,06/18/2024 05:00,12626.27
Utility 3,06/18/2024 06:00,12940.64
Utility 3,06/18/2024 07:00,12856.14
Utility 3,06/18/2024 08:00,13664.18
Utility 3,06/18/2024 09:00,13937.39
Utility 3,06/18/2024 10:00,14121.08
Utility 3,06/18/2024 11:00,14632.26
Utility 3,06/18/2024 12:00,15471.96
Utility 3,06/18/2024 13:00,16402.09
Utility 3,06/18/2024 14:00,17459.3
Utility 3,06/18/2024 15:00,18379.1
Utility 3,06/18/2024 16:00,19390.11
Utility 3,06/18/2024 17:00,20530.0
Utility 3,06/18/2024 18:00,21582.0
Utility 3,06/18/2024 19:00,21791.12
Utility 3,06/18/2024 20:00,21574.94
Utility 3,06/18/2024 21:00,21006.36
Utility 3,06/18/2024 22:00,20012.38
Utility 3,06/18/2024 23:00,18567.43
Utility 3,06/19/2024 00:00,17243.11
Utility 3,06/19/2024 01:00,16353.33
Utility 3,06/19/2024 02:00,15751.89
Utility 3,06/19/2024 03:00,15051.17
Utility 3,06/19/2024 04:00,14585.46
Utility 3,06/19/2024 05:00,14461.94
Utility 3,06/19/2024 06:00,14382.47
Utility 3,06/19/2024 07:00,14523.79
Utility 3,06/19/2024 08:00,15171.54
Utility 3,06/19/2024 09:00,15129.36
Utility 3,06/19/2024 10:00,15408.59
Utility 3,06/19/2024 11:00,16191.21
Utility 3,06/19/2024 12:00,17154.51
Utility 3,06/19/2024 13:00,18121.72
Utility 3,06/19/2024 14:00,19115.9
Utility 3,06/19/2024 15:00,20058.97
Utility 3,06/19/2024 16:00,21093.83
Utility 3,06/19/2024 17:00,22240.1
Utility 3,06/19/2024 18:00,22750.54
Utility 3,06/19/2024 19:00,22375.16
Utility 3,06/19/2024 20:00,21809.04
Utility 3,06/19/2024 21:00,21204.56
Utility 3,06/19/2024 22:00,20194.53
Utility 3,06/19/2024 23:00,18992.78
Utility 3,06/20/2024 00:00,17365.26
Utility 3,06/20/2024 01:00,16685.24
Utility 3,06/20/2024 02:00,16120.46
Utility 3,06/20/2024 03:00,15448.92
Utility 3,06/20/2024 04:00,15034.08
Utility 3,06/20/2024 05:00,14981.53
Utility 3,06/20/2024 06:00,15048.59
Utility 3,06/20/2024 07:00,15110.78
Utility 3,06/20/2024 08:00,15798.54
Utility 3,06/20/2024 09:00,16401.29
Utility 3,06/20/2024 10:00,17000.02
Utility 3,06/20/2024 11:00,17744.82
Utility 3,06/20/2024 12:00,18604.57
Utility 3,06/20/2024 13:00,19340.72
Utility 3,06/20/2024 14:00,20379.03
Utility 3,06/20/2024 15:00,21342.58
Utility 3,06/20/2024 16:00,22258.65
Utility 3,06/20/2024 17:00,23041.35
Utility 3,06/20/2024 18:00,23074.5
Utility 3,06/20/2024 19:00,23266.31
Utility 3,06/20/2024 20:00,22919.19
Utility 3,06/20/2024 21:00,22078.79
Utility 3,06/20/2024 22:00,20555.72
Utility 3,06/20/2024 23:00,19159.79
Utility 3,06/21/2024 00:00,17593.67
Utility 3,06/21/2024 01:00,16660.58
Utility 3,06/21/2024 02:00,16010.99
Utility 3,06/21/2024 03:00,15611.97
Utility 3,06/21/2024 04:00,15185.66
Utility 3,06/21/2024 05:00,15086.35
Utility 3,06/21/2024 06:00,14729.37
Utility 3,06/21/2024 07:00,15085.38
Utility 3,06/21/2024 08:00,15751.11
Utility 3,06/21/2024 09:00,16260.66
Utility 3,06/21/2024 10:00,16545.03
Utility 3,06/21/2024 11:00,16931.52
Utility 3,06/21/2024 12:00,17394.15
Utility 3,06/21/2024 13:00,17839.69
Utility 3,06/21/2024 14:00,18250.02
Utility 3,06/21/2024 15:00,18710.04
Utility 3,06/21/2024 16:00,19269.06
Utility 3,06/21/2024 17:00,19741.07
Utility 3,06/21/2024 18:00,19699.37
Utility 3,06/21/2024 19:00,18876.8
Utility 3,06/21/2024 20:00,18092.09
Utility 3,06/21/2024 21:00,17502.17
Utility 3,06/21/2024 22:00,16777.81
Utility 3,06/21/2024 23:00,15666.46
Utility 3,06/22/2024 00:00,14891.76
Utility 3,06/22/2024 01:00,13975.69
Utility 3,06/22/2024 02:00,13385.93
Utility 3,06/22/2024 03:00,12920.57
Utility 3,06/22/2024 04:00,12647.79
Utility 3,06/22/2024 05:00,12806.12
Utility 3,06/22/2024 06:00,12882.98
Utility 3,06/22/2024 07:00,12930.07
Utility 3,06/22/2024 08:00,13401.76
Utility 3,06/22/2024 09:00,13457.69
Utility 3,06/22/2024 10:00,13874.49
Utility 3,06/22/2024 11:00,14170.05
Utility 3,06/22/2024 12:00,14573.6
Utility 3,06/22/2024 13:00,15245.31
Utility 3,06/22/2024 14:00,15263.0
Utility 3,06/22/2024 15:00,15642.96
Utility 3,06/22/2024 16:00,15823.15
Utility 3,06/22/2024 17:00,15790.64
Utility 3,06/22/2024 18:00,15722.35
Utility 3,06/22/2024 19:00,15406.64
Utility 3,06/22/2024 20:00,15192.07
Utility 3,06/22/2024 21:00,15044.95
Utility 3,06/22/2024 22:00,14569.1
